Journal Id,Year,Number of Papers published
1103,2004,15
1103,2006,16
1103,2007,18
1103,2001,4
1103,1999,8
1103,2005,2
1103,2009,6
1103,2000,5
1104,1999,1
1104,2001,5
1104,2000,2
1105,1984,59
1106,1996,73
1105,1982,68
1106,1992,61
1105,1980,66
1106,1999,69
1106,1998,65
1105,1981,68
1106,2004,45
1106,1994,55
1106,2014,48
1105,1987,50
1106,2000,95
1105,1988,55
1105,1985,58
1106,1995,62
1106,2005,62
1106,2008,65
1106,2013,48
1106,1991,62
1106,2010,35
1106,1990,55
1106,1997,70
1106,2007,94
1106,2012,39
1106,2006,95
1105,1983,61
1106,2009,42
1106,2001,71
1106,2003,55
1106,1993,55
1105,1989,50
1105,1986,55
1106,2002,54
1106,2011,49
1107,2006,48
1108,2001,69
1108,2011,134
1108,2013,232
1108,1997,50
1108,2005,108
1108,2000,78
1108,2012,149
1108,2017,123
1108,1999,46
1108,2016,120
1108,2019,82
1108,2009,113
1108,2006,104
1108,1995,51
1108,1994,60
1108,2004,83
1108,1996,50
1108,2014,128
1108,2018,129
1108,2003,72
1108,1998,55
1108,2007,114
1108,2010,127
1108,2015,127
1108,2002,66
1108,1991,25
1108,2008,134
1108,1993,33
1108,1992,26
1109,2008,294
1109,2011,263
1109,2004,188
1109,2014,98
1109,2009,341
1109,2002,145
1109,2000,159
1109,2005,202
1109,2006,211
1109,2013,119
1109,2015,73
1109,1999,169
1109,2017,60
1109,2010,393
1109,2003,222
1109,2018,57
1109,2001,126
1109,2007,260
1109,2012,192
1109,2016,59
1109,2019,47
1110,1998,48
1110,1978,27
1110,2011,44
1110,2018,80
1110,1994,60
1110,1995,62
1110,1999,53
1110,1990,54
1110,1993,60
1110,2019,75
1110,2016,79
1110,2017,82
1110,2009,57
1110,2006,80
1110,1992,61
1110,2007,57
1110,1982,26
1110,1988,53
1110,1996,47
1110,2003,73
1110,2013,61
1110,2015,78
1110,2014,90
1110,2004,71
1110,2008,62
1110,1985,43
1110,1991,55
1110,2010,42
1110,1987,47
1110,1980,25
1110,1997,42
1110,1983,27
1110,2005,63
1110,2012,36
1110,2001,49
1110,2002,46
1110,1989,50
1110,2000,38
1110,1977,7
1110,1986,40
1110,1981,32
1110,1984,24
1110,1979,25
1111,2016,5
1112,2007,41
1112,2010,23
1112,2015,10
1112,2014,14
1112,2008,43
1112,2011,25
1112,2013,9
1112,2009,8
1112,2012,4
1111,2019,7
1113,2015,18
1113,2017,9
1113,2013,21
1113,2016,20
1113,2014,17
1113,2012,17
1113,2010,13
1113,2011,25
1113,2018,11
1113,2019,16
1113,2009,9
1114,2008,2
1114,2019,1
1114,2010,1
1114,2018,4
1114,2011,2
1114,2013,4
1114,2014,4
1114,2015,3
1114,2012,7
1114,2017,3
1114,2016,3
1114,2009,4
1115,1997,64
1116,2015,111
1115,2000,65
1116,2016,130
1115,1998,53
1115,2011,50
1115,2010,78
1115,2006,67
1115,1994,74
1116,2017,191
1115,1990,80
1115,1991,72
1115,2009,68
1115,2007,83
1115,2001,55
1115,2004,62
1116,2013,68
1116,2014,106
1116,2018,155
1116,2019,111
1115,1992,69
1116,2012,72
1115,1993,71
1115,1995,61
1115,2008,85
1115,1999,57
1115,2005,55
1115,1996,57
1115,2002,63
1115,2003,57
1117,2019,19
1117,2014,12
1117,2018,30
1117,2015,19
1117,2017,22
1117,2010,7
1117,2016,19
1117,2013,5
1117,2011,13
1118,2017,218
1118,2008,148
1118,2013,181
1118,2015,191
1118,2011,119
1118,2016,206
1118,2004,81
1118,2006,117
1118,2010,73
1118,2018,260
1118,2005,112
1118,2014,191
1118,2012,144
1118,2009,130
1118,2007,147
1118,2003,48
1118,2001,36
1118,2019,187
1118,2002,47
1118,1999,27
1118,2000,21
1119,2011,15
1119,2010,17
1119,2012,16
1119,2014,7
1120,2018,41269
1120,2014,15837
1120,2011,8747
1120,2008,3637
1120,2019,37409
1120,2013,14397
1120,2017,30344
1120,2009,4674
1120,2016,23326
1120,2010,7178
1120,2015,18430
1120,2012,11854
1120,2007,2831
1120,2006,1885
1121,2013,75
1120,2005,1374
1120,1996,235
1120,2001,574
1120,1994,250
1120,2000,478
1120,2002,632
1120,1995,253
1120,1998,324
1120,1999,321
1120,2004,931
1121,2016,48
1120,2003,811
1121,2010,53
1120,1997,188
1121,2011,76
1121,2014,81
1121,2015,83
1121,2012,94
1121,2009,40
1121,2017,98
1120,1993,18
1122,2013,65
1122,2016,89
1122,2014,63
1122,2018,111
1122,2015,75
1122,2012,119
1122,2019,85
1122,2017,70
1123,2007,37
1124,1988,27
1123,2019,57
1123,2002,23
1123,2011,70
1123,2015,86
1123,2018,101
1123,2016,53
1124,2001,35
1123,2008,46
1124,1998,34
1123,2017,78
1123,2014,42
1124,1993,28
1123,2003,14
1123,2006,37
1123,2005,31
1123,2012,77
1124,1991,19
1124,1989,16
1124,1990,19
1124,1999,38
1123,2010,49
1124,1995,21
1123,2013,55
1123,2009,47
1124,1996,35
1124,1987,20
1124,1992,16
1124,1986,16
1124,1997,48
1124,1994,5
1124,2000,29
1123,2004,21
1125,2000,29
1125,1999,21
1125,2001,11
1126,2007,177
1126,2015,266
1126,2008,144
1126,2012,391
1126,2016,322
1126,2017,351
1126,2009,184
1126,2018,332
1126,2013,230
1126,2010,214
1126,2019,266
1126,2011,296
1126,2014,371
1127,2016,10
1127,2015,21
1127,2018,46
1127,2011,9
1127,2007,42
1127,2013,11
1127,2008,19
1127,2014,25
1127,2017,18
1127,2009,4
1127,2012,24
1127,2010,3
1127,2019,1
1128,2013,68
1128,2012,61
1128,2010,43
1128,2008,26
1128,2019,44
1128,2014,66
1128,2016,62
1128,2011,49
1128,2015,63
1128,2018,63
1128,2007,26
1128,2017,63
1128,2006,14
1128,2009,36
1128,2005,9
1129,2013,12
1129,2014,9
1129,2011,11
1129,2008,13
1129,2018,9
1129,2015,10
1129,2010,9
1129,2009,9
1129,2016,10
1129,2012,9
1129,2017,10
1129,2019,11
1130,2013,22
1130,2012,24
1130,2015,31
1130,2005,32
1130,2008,29
1130,2017,13
1130,2009,38
1130,2007,44
1130,2006,22
1130,2010,22
1130,2014,6
1130,2011,7
1130,2016,9
1130,2003,7
1131,2018,30
1131,2017,39
1131,2016,10
1131,2015,4
1131,2019,13
1132,2019,28
1132,2018,31
1132,2017,29
1132,2012,31
1132,2016,31
1132,2013,7
1132,2014,17
1132,2015,12
1133,1992,9
1133,2019,14
1133,2006,19
1133,2008,16
1133,2005,20
1133,1999,25
1133,2007,22
1133,2018,18
1133,2000,16
1133,1998,15
1133,2009,17
1133,2015,16
1133,2014,19
1133,1996,17
1133,2017,22
1133,2004,14
1133,2012,19
1133,2001,18
1133,1994,11
1133,2011,21
1133,1993,9
1133,1995,11
1133,2013,18
1133,2016,15
1133,2010,18
1133,2002,23
1133,1997,14
1133,2003,16
1134,2019,44
1134,2014,9
1134,2017,26
1134,2016,32
1134,2018,48
1134,2015,20
1134,2013,11
1135,2017,24
1135,2002,31
1135,2015,29
1135,2008,25
1135,2014,18
1135,2003,26
1135,2011,24
1135,2004,26
1135,2005,35
1135,2000,30
1135,1996,13
1135,2001,27
1135,2007,24
1135,1999,30
1135,1998,24
1135,2006,26
1135,2018,24
1135,2016,12
1135,2013,23
1135,2012,24
1135,2019,19
1135,2010,25
1135,2009,24
1135,1997,24
1136,2009,26
1136,2012,26
1136,2008,13
1137,2016,16
1136,2013,20
1136,2014,8
1137,2017,9
1137,2018,9
1136,2010,9
1136,2015,8
1138,2019,83
1138,2017,49
1138,2015,27
1138,2014,6
1138,2016,26
1138,2018,53
1139,2011,22
1139,2014,20
1139,2010,19
1139,2016,19
1139,2013,21
1139,2018,18
1139,2012,21
1139,2019,13
1139,2017,19
1139,2015,20
1140,2002,24
1140,1993,22
1140,1997,21
1140,2019,12
1140,2003,28
1140,2016,31
1140,2010,43
1140,2012,36
1140,2013,35
1140,2008,32
1140,1998,22
1140,2014,35
1140,2005,27
1140,2001,21
1140,1996,22
1140,1986,8
1140,1999,21
1140,2018,34
1140,1991,13
1140,2007,37
1140,2009,31
1141,1980,9
1140,2011,43
1141,1983,9
1140,1985,10
1140,2006,39
1140,2017,28
1140,2000,21
1140,2004,30
1140,1994,29
1140,2015,33
1140,1988,17
1140,1995,20
1141,1981,12
1140,1992,16
1140,1984,9
1140,1990,14
1140,1989,11
1140,1987,14
1141,1982,12
1142,2010,23
1142,2015,19
1142,2011,21
1142,2005,18
1142,2007,19
1142,2016,17
1142,2006,17
1142,2008,21
1142,2004,19
1142,2019,14
1142,2013,19
1142,2009,19
1142,2012,17
1142,2014,22
1142,2017,15
1142,2018,5
1143,2011,185
1143,2000,28
1143,2013,156
1143,2017,270
1143,2018,231
1143,2016,270
1143,2009,96
1143,2015,166
1143,2010,63
1143,2019,172
1143,2007,80
1143,2006,20
1143,2012,181
1143,2014,249
1143,2008,52
1143,2004,13
1143,2001,20
1143,2005,15
1143,2003,17
1143,1998,18
1143,2002,19
1143,1999,18
1144,2004,32
1144,2001,39
1144,2018,37
1144,1999,29
1144,2006,38
1144,1997,23
1144,2015,38
1144,2003,31
1144,2012,8
1144,2005,36
1144,2014,33
1144,2000,28
1144,2019,31
1144,2010,7
1144,2009,33
1144,1998,33
1144,1995,15
1144,2017,51
1144,1996,19
1144,2002,44
1144,1994,14
1144,2007,20
1144,2016,38
1144,1993,9
1144,2013,6
1145,2013,39
1145,2016,38
1145,2002,27
1145,2001,28
1145,2014,39
1145,2000,36
1145,2003,29
1145,2018,43
1145,2015,40
1145,2011,34
1145,2005,23
1145,2017,38
1145,2004,28
1145,2019,35
1145,2010,37
1145,2009,35
1145,2007,27
1145,2008,33
1145,2006,27
1145,2012,39
1146,2013,25
1146,2017,29
1146,2018,36
1146,2019,25
1146,2014,24
1146,2010,23
1146,2012,25
1146,2011,23
1146,2015,23
1146,2009,23
1146,2016,25
1147,2000,22
1147,2007,47
1147,2017,25
1147,2011,31
1147,2010,31
1147,2013,44
1147,2009,35
1147,2004,32
1147,2005,33
1147,2014,32
1147,2003,27
1147,2015,39
1147,2001,22
1147,2008,35
1147,2006,46
1147,2012,27
1147,2002,31
1147,1999,21
1147,2018,24
1147,2019,12
1147,2016,27
1148,2013,11
1148,2010,17
1148,2014,19
1148,2008,9
1148,2011,8
1148,2017,14
1148,2012,13
1148,2016,10
1148,2015,9
1148,2009,13
1148,2018,5
1149,2012,18
1149,2004,30
1149,2017,29
1149,2007,21
1149,2014,27
1149,2010,18
1149,2016,21
1149,2011,13
1149,2015,26
1149,2006,21
1149,2008,17
1149,2005,21
1149,2009,17
1149,2003,13
1149,2018,13
1149,2002,7
1149,2013,20
1150,2016,34
1150,2018,47
1150,2014,37
1150,2019,35
1150,2017,45
1150,2013,38
1150,2012,44
1150,2015,35
1150,2011,18
1150,2010,11
1151,2019,651
1151,2016,348
1151,2006,139
1151,2011,179
1151,2017,539
1151,2018,599
1151,2015,268
1151,2013,178
1151,2010,135
1151,2004,68
1151,2003,77
1151,2009,104
1151,2012,170
1151,2014,188
1151,2008,121
1151,2002,68
1151,1998,31
1151,2007,122
1151,1999,27
1151,2001,63
1151,2000,35
1151,2005,99
1151,1997,21
1152,2014,97
1152,2018,233
1152,2012,61
1152,2016,122
1152,2019,75
1152,2017,141
1152,2015,120
1152,2013,59
1152,2010,30
1152,2011,44
1153,2013,41
1153,2012,27
1153,2015,35
1153,2016,54
1153,2018,103
1153,2019,148
1153,2014,41
1153,2011,18
1153,2017,59
1154,2010,22
1154,2007,37
1154,2012,17
1154,2006,18
1154,2018,15
1154,2011,17
1154,2009,34
1154,2014,19
1154,2005,24
1154,2008,42
1154,2015,21
1154,2016,21
1154,2019,5
1154,2017,5
1155,2016,46
1155,2018,40
1155,2017,45
1156,1999,51
1157,2016,127
1156,1995,58
1157,2010,41
1157,2017,143
1157,2013,61
1157,2018,193
1156,2002,69
1156,1989,50
1157,2006,55
1156,1998,57
1156,2001,63
1156,1983,39
1157,2007,52
1157,2014,84
1156,2000,70
1157,2009,67
1156,1982,27
1156,1997,48
1157,2015,98
1156,1990,53
1156,1984,36
1156,1988,36
1156,1994,55
1156,1996,51
1157,2005,49
1157,2011,46
1157,2019,130
1156,1985,45
1157,2003,62
1156,1991,56
1156,1979,24
1157,2004,41
1157,2008,73
1156,1981,26
1156,1978,30
1156,1993,61
1156,1992,51
1156,1986,37
1157,2012,33
1156,1977,40
1156,1980,25
1156,1987,41
1156,1976,12
1158,2017,92
1158,2000,54
1158,1976,16
1158,1999,84
1158,1996,331
1158,2012,38
1158,2016,92
1158,1980,24
1158,2019,100
1158,1988,8
1158,1998,38
1158,2013,80
1158,1985,14
1158,1995,85
1158,1991,13
1158,1979,36
1158,2015,65
1158,2018,108
1158,2011,31
1158,2002,16
1158,2005,11
1158,1997,12
1158,1977,24
1158,2014,54
1158,1972,11
1158,1981,26
1158,1986,11
1158,1982,22
1158,1987,9
1158,2004,12
1158,1971,9
1158,2009,20
1158,1978,34
1158,2007,12
1158,1983,16
1158,1969,11
1158,2010,15
1158,1993,11
1158,1990,13
1158,1984,11
1158,1970,14
1158,1974,13
1158,2006,13
1158,2001,12
1158,2003,13
1158,2008,19
1158,1989,14
1158,1994,10
1158,1975,11
1158,1973,8
1158,1992,11
1159,2019,10
1159,2016,24
1159,2015,23
1159,2013,23
1159,2017,23
1159,2018,21
1159,2012,20
1159,2014,21
1160,2019,128
1160,2016,173
1160,2013,194
1160,2017,177
1160,2014,195
1160,2018,171
1160,2015,190
1161,2019,23
1161,2017,19
1161,2018,36
1161,2016,4
1162,2017,16
1162,2012,16
1162,2015,18
1162,2013,18
1162,2010,17
1162,2011,16
1162,2014,17
1162,2018,11
1162,2009,20
1162,2016,16
1163,2012,343
1163,2010,123
1163,2015,654
1163,2016,596
1163,2017,621
1163,2011,548
1163,2003,38
1163,2019,465
1163,2018,712
1163,2007,112
1163,2014,497
1163,2009,142
1163,2013,408
1163,2008,160
1163,2002,16
1163,2004,43
1163,2005,32
1163,2006,24
1163,2001,21
1164,2010,39
1164,2005,21
1164,2019,31
1164,2009,30
1164,2016,29
1164,2003,8
1164,2015,46
1164,2012,46
1164,2006,24
1164,2013,24
1164,2011,33
1164,2017,22
1164,2018,21
1164,2014,29
1164,2007,25
1164,2004,29
1164,2008,32
1165,2015,18
1165,2005,24
1165,2012,22
1165,2003,26
1165,2019,22
1165,2007,20
1165,2014,20
1165,2018,24
1165,2010,26
1165,2004,23
1165,2008,26
1165,2009,25
1165,2011,16
1165,2006,21
1165,2013,17
1165,2017,24
1165,2002,25
1165,2016,19
1166,2015,3
1166,2016,3
1166,2017,4
1166,2018,5
1167,1998,58
1167,2017,33
1167,2005,44
1167,2001,46
1167,2008,47
1167,2011,32
1167,2004,48
1167,2014,30
1167,1996,58
1167,2013,32
1167,2003,46
1167,2002,44
1167,2006,40
1167,1997,60
1167,1999,52
1167,2009,41
1167,2016,27
1167,2007,49
1167,2015,29
1167,2000,50
1167,2019,26
1167,2018,24
1167,2012,36
1167,2010,42
1168,2012,17
1168,2005,39
1168,2018,32
1168,2007,21
1168,2015,18
1168,2017,23
1168,2010,8
1168,2008,24
1168,2016,24
1168,2009,20
1168,2014,19
1168,2002,35
1168,2013,17
1168,2006,25
1168,2004,8
1168,2011,14
1168,2003,12
1168,2001,7
1169,2000,29
1169,1995,26
1169,2017,49
1169,1987,31
1169,2016,66
1169,2001,30
1169,2012,42
1169,2019,21
1169,2018,42
1169,1991,33
1169,1994,27
1169,2013,39
1169,2006,35
1169,2002,32
1169,1992,32
1169,2014,55
1169,1985,31
1169,1983,9
1169,2003,37
1169,1990,44
1169,1999,28
1169,2011,17
1169,1993,36
1169,2015,47
1169,2010,20
1169,2004,34
1169,1988,39
1169,2007,32
1169,1984,24
1169,1996,27
1169,1989,45
1169,2005,28
1169,2009,20
1169,2008,24
1169,1997,25
1169,1998,28
1169,1986,25
1169,1978,1
1170,1987,25
1170,1989,30
1170,1997,31
1170,2004,52
1170,2008,37
1170,2006,49
1170,2018,38
1170,2015,49
1170,2011,37
1170,1998,27
1170,2012,35
1170,2009,41
1170,2016,48
1170,1985,17
1170,2007,54
1170,2014,48
1170,2003,49
1170,1988,20
1170,1990,25
1170,2000,34
1170,1994,25
1170,2005,48
1170,1992,27
1170,1986,21
1170,2001,43
1170,1991,29
1170,2017,43
1170,2013,28
1170,1995,25
1170,2002,49
1170,2019,36
1170,2010,35
1170,1996,35
1170,1999,32
1170,1993,32
1171,2017,85
1171,2001,21
1171,2016,81
1171,2004,45
1171,2005,26
1171,2018,80
1171,2019,80
1171,2014,60
1171,2011,33
1171,2012,33
1171,2006,34
1171,2010,38
1171,2007,28
1171,2013,46
1171,1998,27
1171,2009,32
1171,2015,65
1171,1999,29
1171,2002,34
1171,2008,32
1171,2003,24
1171,2000,28
1172,2019,129
1172,2018,173
1172,2017,118
1172,2011,68
1172,1997,34
1172,2003,58
1172,2008,50
1172,2010,69
1172,2016,94
1172,1999,28
1172,2015,82
1172,2006,71
1172,1998,32
1172,2014,75
1172,2005,78
1172,2009,63
1172,2000,31
1172,2007,38
1172,2001,47
1172,2012,75
1172,2013,79
1172,1996,39
1172,2002,40
1172,2004,61
1173,2012,55
1173,2011,51
1173,2018,48
1173,2008,40
1173,2016,55
1173,2017,40
1173,2015,60
1173,2006,42
1173,2013,51
1173,2009,54
1173,2004,43
1173,2019,32
1173,2014,53
1173,2003,26
1173,2007,35
1173,2005,35
1173,2010,49
1173,2002,32
1174,2019,15
1174,2018,20
1174,2017,20
1174,2016,20
1174,2015,20
1175,2018,134
1175,2009,67
1175,2011,59
1175,2013,78
1175,2012,75
1175,2015,104
1175,2006,47
1175,2007,51
1175,2019,115
1175,2004,21
1175,2016,141
1175,2008,57
1175,2005,43
1175,2017,93
1175,2010,59
1175,2014,78
1175,2003,9
1176,2016,185
1176,2018,213
1176,2012,196
1176,2013,254
1176,2014,244
1176,2015,233
1176,2008,169
1176,2017,211
1176,2010,198
1176,2019,189
1176,2009,167
1176,2011,190
1177,1998,5
1177,1999,2
1178,2013,43
1178,2014,66
1178,2017,50
1178,2011,29
1178,2010,21
1178,2007,19
1178,2005,27
1178,2015,44
1178,2016,39
1178,2019,56
1178,2018,30
1178,2012,31
1178,2008,25
1178,2006,18
1178,2009,33
1179,2013,21
1179,2016,32
1179,2011,25
1179,2017,32
1179,2012,24
1179,2018,28
1179,2019,18
1179,2010,34
1179,2014,10
1179,2015,20
1180,2007,55
1180,2002,36
1180,2006,42
1180,2015,58
1180,2012,59
1180,2013,59
1180,2009,47
1180,2019,36
1180,2001,38
1180,2017,50
1180,2008,46
1180,2000,38
1180,2004,51
1180,2016,41
1180,2018,46
1180,2005,42
1180,2010,50
1180,2014,62
1180,2011,55
1180,2003,39
1181,2018,23
1181,2017,24
1181,2016,26
1181,2019,12
1181,2015,24
1181,2014,4
1182,1998,52
1182,1995,54
1182,2008,57
1182,1997,47
1182,2015,52
1182,2013,38
1182,2003,44
1182,1976,35
1182,2017,59
1182,2007,56
1182,2002,47
1182,1988,51
1182,1987,46
1182,1993,60
1182,1990,42
1182,1977,37
1182,2009,61
1182,1996,53
1182,2019,49
1182,2000,41
1182,2012,37
1182,2014,63
1182,2011,42
1182,1981,54
1182,2016,77
1182,2005,54
1182,2001,49
1182,1985,58
1182,1992,57
1182,1980,52
1182,2004,53
1182,1989,48
1182,2010,47
1182,2006,50
1182,1994,55
1182,1986,58
1182,1982,50
1182,1991,46
1182,1979,37
1182,1999,41
1182,2018,61
1182,1984,51
1182,1978,31
1182,1983,51
1183,2005,20
1183,2001,18
1183,2006,16
1183,2007,20
1183,2009,22
1183,1993,19
1183,2019,19
1183,2004,19
1183,2010,16
1183,2018,25
1183,2011,16
1183,2003,21
1183,1999,18
1183,2017,17
1183,2016,21
1183,2000,15
1183,2012,18
1183,2002,22
1183,1998,13
1183,1997,12
1183,2015,24
1183,1995,14
1183,2014,21
1183,1994,16
1183,2008,12
1183,2013,18
1183,1996,15
1184,2013,28
1184,2015,18
1184,2008,22
1184,2017,11
1184,2009,17
1184,2012,29
1184,2016,15
1184,2014,23
1184,2010,20
1184,2011,31
1184,2007,11
1185,2016,205
1185,2017,201
1185,2013,92
1185,2009,66
1185,2018,189
1185,2015,185
1185,2008,82
1185,2007,39
1185,2010,66
1185,2019,138
1185,2014,98
1185,2012,87
1185,2011,79
1185,2006,26
1186,2002,393
1186,2001,400
1186,2015,688
1186,2010,754
1186,2008,696
1186,2009,762
1186,2018,701
1186,2000,396
1186,2011,463
1186,2019,659
1186,2007,879
1186,2004,469
1186,2005,471
1186,2012,600
1186,2017,719
1186,2003,388
1186,2020,28
1186,2006,704
1186,2016,695
1186,1998,362
1186,2013,507
1186,1999,396
1186,1997,50
1186,2014,644
1187,2008,36
1187,2012,12
1188,2017,46
1187,2009,40
1187,2007,40
1187,2004,52
1187,2006,44
1187,2005,33
1188,2014,63
1187,2010,23
1188,2016,34
1188,2015,57
1188,2013,47
1187,2011,21
1189,2005,201
1189,2018,298
1189,2012,461
1189,2009,372
1189,2004,214
1189,2014,188
1189,2013,217
1189,2003,207
1189,2016,222
1189,2000,164
1189,2019,387
1189,2011,418
1189,2017,230
1189,2010,296
1189,2006,229
1189,2007,219
1189,2001,166
1189,2002,161
1189,2015,215
1189,2008,232
1190,2015,61
1190,2012,57
1190,2014,62
1190,2004,50
1190,2011,47
1190,2016,67
1190,2010,61
1190,2013,65
1190,2005,76
1190,2017,52
1190,2018,66
1190,2009,52
1190,2006,77
1190,2007,69
1190,2008,64
1190,2003,28
1190,2019,27
1191,2013,216
1191,2018,188
1191,2006,110
1191,2005,110
1191,2000,87
1191,2016,214
1191,2015,218
1191,2007,125
1191,2017,188
1191,1999,108
1191,2010,189
1191,2008,139
1191,2014,201
1191,2002,105
1191,1998,87
1191,2012,232
1191,2003,104
1191,2011,221
1191,2009,158
1191,1995,48
1191,2004,116
1191,2001,113
1191,1996,73
1191,1997,78
1192,2018,5
1193,2019,37
1193,2007,22
1193,2009,14
1193,2014,33
1193,2008,37
1193,2017,43
1193,2012,31
1193,2018,37
1193,2015,38
1193,2016,33
1193,2010,69
1193,2013,35
1193,2011,36
1194,2003,48
1194,2005,33
1194,1998,14
1194,2009,36
1194,2004,61
1194,2007,67
1194,2002,45
1194,2006,55
1194,2008,41
1194,2012,27
1194,2010,18
1194,2019,4
1194,2017,3
1194,2001,3
1194,2000,5
1194,1999,4
1195,2010,37
1195,2016,32
1195,2013,46
1195,2014,45
1195,2008,37
1195,2004,28
1195,2007,45
1195,2011,40
1195,2001,39
1195,2015,36
1195,2002,42
1195,2017,39
1195,2012,38
1195,2003,33
1195,2005,42
1195,2019,64
1195,2006,35
1195,2000,47
1195,2018,37
1195,2009,45
1196,2014,23
1196,2019,19
1196,2011,17
1196,2016,20
1196,2018,39
1196,2015,18
1196,2010,18
1196,2013,16
1196,2009,21
1196,2017,20
1196,2012,21
1196,2008,22
